OrderID,Date,Country,Device,Item_Detail,Unitprice,Quantity,Sales
20190903,9/29/2019,Canada,Mobile,Beverage,200,396,79200
20190904,9/29/2019,Canada,Mobile,Dried Food,450,459,206550
20190905,9/30/2019,Canada,Tablet,Dried Food,450,242,108900
20190906,9/30/2019,Thailand,Mobile,Canned Food,500,175,87500
20190907,9/30/2019,Australia,Mobile,Dried Food,450,215,96750
20190908,10/1/2019,Thailand,Mobile,Dried Food,450,448,201600
20190909,10/1/2019,Canada,Desktop,Frozen Food,330,117,38610
20190910,10/1/2019,Australia,Mobile,Frozen Food,330,451,148830
20190911,10/1/2019,Canada,Mobile,Frozen Food,330,376,124080
20190912,10/1/2019,USA,Tablet,Canned Food,500,427,213500
20190913,10/1/2019,Australia,Desktop,Dried Food,450,367,165150
20190914,10/2/2019,Canada,Mobile,Beverage,200,181,36200
20190915,10/2/2019,Australia,Mobile,Dried Food,450,269,121050
20190916,10/2/2019,Thailand,Mobile,Frozen Food,330,144,47520
20190917,10/2/2019,Canada,Tablet,Canned Food,500,459,229500
20190918,10/2/2019,USA,Mobile,Frozen Food,330,320,105600
20190919,10/2/2019,Thailand,Mobile,Beverage,200,447,89400
20190920,10/3/2019,Canada,Tablet,Beverage,200,453,90600
20190921,10/3/2019,USA,Mobile,Beverage,200,308,61600
20190922,10/4/2019,Australia,Tablet,Dried Food,450,202,90900
20190923,10/4/2019,Australia,Mobile,Dried Food,450,491,220950
20190924,10/4/2019,Canada,Mobile,Dried Food,450,187,84150
20190925,10/4/2019,USA,Mobile,Frozen Food,330,251,82830
20190926,10/5/2019,USA,Desktop,Frozen Food,330,443,146190
20190927,10/5/2019,Canada,Mobile,Dried Food,450,397,178650
20190928,10/6/2019,Australia,Tablet,Beverage,200,407,81400
20190929,10/6/2019,Canada,Mobile,Canned Food,500,438,219000
20190930,10/6/2019,Canada,Mobile,Canned Food,500,222,111000
20190931,10/6/2019,Australia,Desktop,Beverage,200,188,37600
20190932,10/6/2019,Australia,Mobile,Beverage,200,189,37800
20190933,10/7/2019,USA,Mobile,Canned Food,500,488,244000
20190934,10/7/2019,USA,Mobile,Dried Food,450,156,70200
20190935,10/7/2019,Canada,Desktop,Canned Food,500,362,181000
20190936,10/7/2019,USA,Desktop,Dried Food,450,232,104400
20190937,10/8/2019,Australia,Mobile,Beverage,200,282,56400
20190938,10/8/2019,Thailand,Tablet,Canned Food,500,343,171500
20190939,10/8/2019,Australia,Mobile,Canned Food,500,339,169500
20190940,10/8/2019,USA,Mobile,Frozen Food,330,356,117480
20190941,10/8/2019,USA,Desktop,Canned Food,500,472,236000
20190942,10/9/2019,Australia,Tablet,Dried Food,450,427,192150
20190943,10/9/2019,USA,Mobile,Canned Food,500,226,113000
20190944,10/10/2019,Thailand,Mobile,Frozen Food,330,282,93060
20190945,10/10/2019,Australia,Mobile,Frozen Food,330,432,142560
20190946,10/10/2019,USA,Tablet,Frozen Food,330,133,43890
20190947,10/11/2019,USA,Mobile,Dried Food,450,389,175050
20190948,10/11/2019,USA,Mobile,Beverage,200,103,20600
20190949,10/12/2019,Thailand,Desktop,Beverage,200,394,78800
20190950,10/12/2019,USA,Mobile,Dried Food,450,278,125100
20190951,10/12/2019,USA,Mobile,Beverage,200,143,28600
20190952,10/12/2019,Thailand,Mobile,Canned Food,500,232,116000
20190953,10/12/2019,USA,Desktop,Dried Food,450,429,193050
20190954,10/13/2019,Australia,Mobile,Dried Food,450,306,137700
20190955,10/13/2019,Thailand,Tablet,Dried Food,450,108,48600
20190956,10/14/2019,Thailand,Tablet,Dried Food,450,379,170550
20190957,10/15/2019,Australia,Tablet,Frozen Food,330,372,122760
20190958,10/15/2019,Thailand,Mobile,Canned Food,500,101,50500
20190959,10/15/2019,Canada,Mobile,Dried Food,450,376,169200
20190960,10/16/2019,Thailand,Tablet,Dried Food,450,428,192600
20190961,10/16/2019,Thailand,Mobile,Dried Food,450,128,57600
20190962,10/16/2019,USA,Mobile,Frozen Food,330,155,51150
20190963,10/16/2019,Canada,Desktop,Frozen Food,330,365,120450
20190964,10/17/2019,Thailand,Mobile,Canned Food,500,159,79500
20190965,10/17/2019,USA,Tablet,Beverage,200,307,61400
20190966,10/17/2019,USA,Mobile,Beverage,200,173,34600
20190967,10/17/2019,Thailand,Desktop,Beverage,200,111,22200
20190968,10/18/2019,Thailand,Mobile,Dried Food,450,452,203400
20190969,10/18/2019,Thailand,Mobile,Dried Food,450,416,187200
20190970,10/18/2019,USA,Mobile,Canned Food,500,264,132000
20190971,10/18/2019,Canada,Tablet,Dried Food,450,122,54900
20190972,10/19/2019,Thailand,Tablet,Beverage,200,299,59800
20190973,10/19/2019,Thailand,Mobile,Frozen Food,330,193,63690
20190974,10/19/2019,Australia,Mobile,Canned Food,500,154,77000
20190975,10/19/2019,Thailand,Desktop,Beverage,200,375,75000
20190976,10/20/2019,Canada,Mobile,Frozen Food,330,438,144540
20190977,10/20/2019,USA,Mobile,Dried Food,450,438,197100
20190978,10/20/2019,Thailand,Tablet,Dried Food,450,130,58500
20190979,10/21/2019,Australia,Mobile,Beverage,200,461,92200
20190980,10/22/2019,Thailand,Mobile,Beverage,200,299,59800
20190981,10/22/2019,USA,Mobile,Frozen Food,330,411,135630
20190982,10/22/2019,USA,Desktop,Beverage,200,378,75600
20190983,10/22/2019,USA,Mobile,Frozen Food,330,422,139260
20190984,10/22/2019,Australia,Mobile,Dried Food,450,187,84150
20190985,10/23/2019,Thailand,Mobile,Frozen Food,330,281,92730
20190986,10/23/2019,Canada,Tablet,Dried Food,450,263,118350
20190987,10/23/2019,USA,Mobile,Beverage,200,143,28600
20190988,10/24/2019,Australia,Mobile,Dried Food,450,178,80100
20190989,10/24/2019,Thailand,Mobile,Dried Food,450,346,155700
20190990,10/24/2019,Canada,Mobile,Frozen Food,330,443,146190
20190991,10/24/2019,Australia,Tablet,Dried Food,450,122,54900
20190992,10/25/2019,Australia,Mobile,Beverage,200,415,83000
20190993,10/25/2019,Canada,Mobile,Beverage,200,243,48600
20190994,10/25/2019,Australia,Desktop,Canned Food,500,459,229500
20190995,10/25/2019,Canada,Desktop,Dried Food,450,373,167850
20190996,10/26/2019,Australia,Mobile,Canned Food,500,290,145000
20190997,10/27/2019,USA,Mobile,Frozen Food,330,472,155760
20190998,10/27/2019,Thailand,Tablet,Beverage,200,162,32400
20190999,10/27/2019,Thailand,Mobile,Frozen Food,330,310,102300
20191000,10/27/2019,Australia,Desktop,Beverage,200,309,61800
20191001,10/28/2019,USA,Mobile,Canned Food,500,105,52500
20191002,10/28/2019,Australia,Desktop,Canned Food,500,155,77500
20191003,10/29/2019,Thailand,Tablet,Beverage,200,435,87000
20191004,10/29/2019,USA,Mobile,Dried Food,450,490,220500
20191005,10/29/2019,USA,Desktop,Dried Food,450,499,224550
20191006,10/29/2019,Australia,Mobile,Beverage,200,432,86400
20191007,10/29/2019,Canada,Mobile,Beverage,200,325,65000
20191008,10/29/2019,Canada,Mobile,Frozen Food,330,352,116160
20191009,10/30/2019,Canada,Desktop,Dried Food,450,320,144000
20191010,10/30/2019,Australia,Mobile,Beverage,200,143,28600
20191011,10/30/2019,Canada,Mobile,Beverage,200,415,83000
20191012,10/30/2019,Thailand,Tablet,Canned Food,500,138,69000
20191013,10/31/2019,Canada,Desktop,Beverage,200,230,46000
20191014,10/31/2019,USA,Mobile,Dried Food,450,492,221400
20191015,10/31/2019,USA,Tablet,Frozen Food,330,414,136620
20191016,11/1/2019,Australia,Mobile,Frozen Food,330,422,139260
20191017,11/1/2019,USA,Desktop,Canned Food,500,290,145000
20191018,11/1/2019,Thailand,Desktop,Dried Food,450,466,209700
20191019,11/1/2019,Australia,Desktop,Frozen Food,330,368,121440
20191020,11/2/2019,Canada,Mobile,Frozen Food,330,415,136950
20191021,11/2/2019,Canada,Mobile,Dried Food,450,253,113850
20191022,11/3/2019,USA,Mobile,Dried Food,450,499,224550
20191023,11/3/2019,Canada,Mobile,Dried Food,450,385,173250
20191024,11/3/2019,Thailand,Tablet,Frozen Food,330,127,41910
20191025,11/3/2019,Thailand,Desktop,Frozen Food,330,305,100650
20191026,11/3/2019,Australia,Desktop,Canned Food,500,314,157000
20191027,11/4/2019,Thailand,Tablet,Beverage,200,174,34800
20191028,11/4/2019,Australia,Desktop,Canned Food,500,483,241500
20191029,11/4/2019,Thailand,Desktop,Frozen Food,330,187,61710
20191030,11/4/2019,USA,Desktop,Beverage,200,207,41400
20191031,11/5/2019,Australia,Mobile,Beverage,200,210,42000
20191032,11/6/2019,USA,Mobile,Canned Food,500,453,226500
20191033,11/8/2019,Canada,Tablet,Frozen Food,330,203,66990
20191034,11/8/2019,Thailand,Tablet,Canned Food,500,371,185500
20191035,11/9/2019,Canada,Mobile,Beverage,200,282,56400
20191036,11/9/2019,USA,Mobile,Beverage,200,106,21200
20191037,11/9/2019,USA,Mobile,Beverage,200,201,40200
20191038,11/9/2019,Australia,Mobile,Frozen Food,330,366,120780
20191039,11/10/2019,Canada,Mobile,Dried Food,450,345,155250
20191040,11/10/2019,USA,Desktop,Frozen Food,330,153,50490
20191041,11/10/2019,USA,Tablet,Frozen Food,330,340,112200
20191042,11/11/2019,Australia,Tablet,Dried Food,450,201,90450
20191043,11/11/2019,Thailand,Mobile,Frozen Food,330,358,118140
20191044,11/11/2019,Canada,Mobile,Dried Food,450,132,59400
20191045,11/11/2019,Thailand,Mobile,Dried Food,450,145,65250
20191046,11/11/2019,USA,Mobile,Dried Food,450,357,160650
20191047,11/11/2019,Canada,Tablet,Frozen Food,330,164,54120
20191048,11/11/2019,Australia,Tablet,Frozen Food,330,315,103950
20191049,11/11/2019,Thailand,Mobile,Canned Food,500,442,221000
20191050,11/12/2019,Australia,Tablet,Canned Food,500,473,236500
20191051,11/13/2019,Thailand,Desktop,Frozen Food,330,299,98670
20191052,11/13/2019,Thailand,Tablet,Canned Food,500,297,148500
20191053,11/13/2019,Thailand,Tablet,Dried Food,450,401,180450
20191054,11/13/2019,Australia,Mobile,Canned Food,500,131,65500
20191055,11/14/2019,Australia,Desktop,Canned Food,500,297,148500
20191056,11/14/2019,Thailand,Mobile,Dried Food,450,176,79200
20191057,11/14/2019,Australia,Tablet,Beverage,200,209,41800
20191058,11/14/2019,USA,Mobile,Canned Food,500,376,188000
20191059,11/15/2019,USA,Desktop,Canned Food,500,455,227500
20191060,11/15/2019,Thailand,Mobile,Canned Food,500,381,190500
20191061,11/16/2019,USA,Tablet,Dried Food,450,500,225000
20191062,11/16/2019,USA,Desktop,Frozen Food,330,338,111540
20191063,11/16/2019,USA,Mobile,Dried Food,450,492,221400
20191064,11/16/2019,Canada,Mobile,Frozen Food,330,451,148830
20191065,11/17/2019,Canada,Mobile,Dried Food,450,310,139500
20191066,11/17/2019,Australia,Tablet,Dried Food,450,383,172350
20191067,11/18/2019,Canada,Tablet,Canned Food,500,180,90000
20191068,11/18/2019,Canada,Tablet,Beverage,200,432,86400
20191069,11/18/2019,Thailand,Tablet,Dried Food,450,320,144000
20191070,11/18/2019,Thailand,Mobile,Frozen Food,330,157,51810
20191071,11/18/2019,Australia,Tablet,Beverage,200,468,93600
20191072,11/18/2019,Thailand,Desktop,Canned Food,500,204,102000
20191073,11/18/2019,Thailand,Tablet,Frozen Food,330,296,97680
20191074,11/19/2019,Thailand,Desktop,Beverage,200,166,33200
20191075,11/19/2019,USA,Mobile,Beverage,200,272,54400
20191076,11/19/2019,Canada,Tablet,Beverage,200,432,86400
20191077,11/19/2019,USA,Mobile,Canned Food,500,118,59000
20191078,11/20/2019,Canada,Mobile,Canned Food,500,381,190500
20191079,11/21/2019,USA,Tablet,Frozen Food,330,320,105600
20191080,11/21/2019,Thailand,Mobile,Canned Food,500,220,110000
20191081,11/22/2019,Canada,Mobile,Frozen Food,330,274,90420
20191082,11/22/2019,USA,Mobile,Canned Food,500,271,135500
20191083,11/22/2019,USA,Mobile,Dried Food,450,151,67950
20191084,11/23/2019,Canada,Mobile,Beverage,200,497,99400
20191085,11/23/2019,Australia,Tablet,Dried Food,450,292,131400
20191086,11/23/2019,Canada,Mobile,Frozen Food,330,407,134310
20191087,11/23/2019,USA,Tablet,Dried Food,450,500,225000
20191088,11/23/2019,Canada,Mobile,Beverage,200,325,65000
20191089,11/24/2019,Canada,Tablet,Beverage,200,298,59600
20191090,11/24/2019,USA,Desktop,Beverage,200,299,59800
20191091,11/24/2019,USA,Mobile,Beverage,200,478,95600
20191092,11/25/2019,Australia,Desktop,Frozen Food,330,468,154440
20191093,11/25/2019,Canada,Desktop,Beverage,200,497,99400
20191094,11/25/2019,USA,Mobile,Canned Food,500,158,79000
20191095,11/26/2019,Thailand,Mobile,Frozen Food,330,316,104280
20191096,11/26/2019,Australia,Mobile,Dried Food,450,317,142650
20191097,11/27/2019,USA,Mobile,Canned Food,500,463,231500
20191098,11/28/2019,Thailand,Desktop,Canned Food,500,218,109000
20191099,11/28/2019,Thailand,Tablet,Beverage,200,194,38800
20191100,11/29/2019,Canada,Mobile,Canned Food,500,274,137000
20191101,11/29/2019,Australia,Desktop,Canned Food,500,444,222000
20191102,11/30/2019,USA,Desktop,Frozen Food,330,205,67650
20191103,11/30/2019,Canada,Desktop,Canned Food,500,464,232000
20191104,11/30/2019,Australia,Mobile,Frozen Food,330,425,140250
20191105,11/30/2019,Thailand,Desktop,Frozen Food,330,401,132330
20191106,12/1/2019,Canada,Mobile,Dried Food,450,102,45900
20191107,12/1/2019,Australia,Desktop,Frozen Food,330,111,36630
20191108,12/2/2019,Thailand,Desktop,Beverage,200,352,70400
20191109,12/2/2019,Canada,Mobile,Canned Food,500,126,63000
20191110,12/2/2019,Thailand,Mobile,Frozen Food,330,308,101640
20191111,12/3/2019,Australia,Tablet,Frozen Food,330,212,69960
20191112,12/3/2019,Thailand,Tablet,Beverage,200,159,31800
20191113,12/3/2019,Canada,Mobile,Beverage,200,308,61600
20191114,12/3/2019,Canada,Mobile,Beverage,200,353,70600
20191115,12/4/2019,USA,Mobile,Canned Food,500,239,119500
20191116,12/4/2019,Canada,Tablet,Frozen Food,330,201,66330
20191117,12/4/2019,USA,Mobile,Canned Food,500,193,96500
20191118,12/4/2019,USA,Mobile,Frozen Food,330,351,115830
20191119,12/5/2019,Australia,Mobile,Canned Food,500,192,96000
20191120,12/5/2019,Canada,Tablet,Dried Food,450,263,118350
20191121,12/5/2019,USA,Desktop,Dried Food,450,138,62100
20191122,12/6/2019,Thailand,Tablet,Frozen Food,330,119,39270
20191123,12/6/2019,USA,Mobile,Beverage,200,155,31000
20191124,12/7/2019,Thailand,Desktop,Canned Food,500,244,122000
20191125,12/8/2019,Thailand,Mobile,Frozen Food,330,173,57090
20191126,12/9/2019,Thailand,Mobile,Beverage,200,551,110200
20191127,12/10/2019,USA,Tablet,Canned Food,500,711,355500
20191128,12/11/2019,Thailand,Mobile,Beverage,200,607,121400
20191129,12/11/2019,Australia,Desktop,Dried Food,450,417,187650
20191130,12/11/2019,Australia,Desktop,Frozen Food,330,698,230340
20191131,12/11/2019,Australia,Desktop,Canned Food,500,685,342500
20191132,12/12/2019,Thailand,Desktop,Beverage,200,652,130400
20191133,12/12/2019,Thailand,Mobile,Canned Food,500,794,397000
20191134,12/12/2019,USA,Mobile,Frozen Food,330,659,217470
20191135,12/13/2019,Canada,Mobile,Canned Food,500,689,344500
20191136,12/13/2019,Thailand,Tablet,Beverage,200,413,82600
20191137,12/13/2019,USA,Mobile,Dried Food,450,775,348750
20191138,12/13/2019,Australia,Desktop,Dried Food,450,791,355950
20191139,12/14/2019,Australia,Desktop,Beverage,200,493,98600
20191140,12/14/2019,USA,Mobile,Frozen Food,330,560,184800
20191141,12/14/2019,USA,Mobile,Frozen Food,330,793,261690
20191142,12/14/2019,Canada,Desktop,Canned Food,500,528,264000
20191143,12/14/2019,USA,Mobile,Canned Food,500,534,267000
20191144,12/15/2019,Thailand,Mobile,Beverage,200,659,131800
20191145,12/15/2019,USA,Tablet,Dried Food,450,408,183600
20191146,12/16/2019,Australia,Desktop,Beverage,200,568,113600
20191147,12/16/2019,USA,Mobile,Beverage,200,431,86200
20191148,12/16/2019,Thailand,Desktop,Frozen Food,330,799,263670
20191149,12/16/2019,Canada,Mobile,Dried Food,450,640,288000
20191150,12/17/2019,Australia,Mobile,Dried Food,450,434,195300
20191151,12/17/2019,USA,Mobile,Frozen Food,330,464,153120
20191152,12/17/2019,USA,Tablet,Canned Food,500,723,361500
20191153,12/17/2019,USA,Desktop,Frozen Food,330,413,136290
20191154,12/17/2019,Australia,Tablet,Beverage,200,558,111600
20191155,12/17/2019,USA,Mobile,Beverage,200,465,93000
20191156,12/18/2019,Thailand,Tablet,Dried Food,450,646,290700
20191157,12/18/2019,Canada,Tablet,Frozen Food,330,419,138270
20191158,12/18/2019,Australia,Mobile,Dried Food,450,677,304650
20191159,12/18/2019,Australia,Desktop,Frozen Food,330,723,238590
20191160,12/18/2019,USA,Desktop,Beverage,200,749,149800
20191161,12/19/2019,Thailand,Tablet,Frozen Food,330,479,158070
20191162,12/19/2019,Canada,Mobile,Dried Food,450,751,337950
20191163,12/19/2019,USA,Mobile,Beverage,200,792,158400
20191164,12/20/2019,Australia,Tablet,Canned Food,500,496,248000
20191165,12/20/2019,USA,Tablet,Dried Food,450,756,340200
20191166,12/20/2019,Thailand,Mobile,Frozen Food,330,775,255750
20191167,12/21/2019,USA,Mobile,Frozen Food,330,482,159060
20191168,12/21/2019,Canada,Tablet,Dried Food,450,644,289800
20191169,12/21/2019,Australia,Mobile,Beverage,200,662,132400
20191170,12/22/2019,Thailand,Tablet,Dried Food,450,778,350100
20191171,12/22/2019,USA,Tablet,Canned Food,500,681,340500
20191172,12/22/2019,USA,Mobile,Frozen Food,330,473,156090
20191173,12/23/2019,Australia,Tablet,Dried Food,450,709,319050
20191174,12/24/2019,Canada,Desktop,Canned Food,500,730,365000
20191175,12/24/2019,Australia,Tablet,Beverage,200,457,91400
20191176,12/24/2019,USA,Mobile,Canned Food,500,644,322000
20191177,12/24/2019,USA,Mobile,Canned Food,500,590,295000
20191178,12/24/2019,Australia,Desktop,Canned Food,500,657,328500
20191179,12/24/2019,USA,Desktop,Dried Food,450,439,197550
20191180,12/24/2019,Thailand,Mobile,Canned Food,500,580,290000
20191181,12/24/2019,USA,Mobile,Beverage,200,491,98200
20191182,12/25/2019,Canada,Tablet,Dried Food,450,515,231750
20191183,12/25/2019,Australia,Mobile,Beverage,200,588,117600
20191184,12/25/2019,USA,Mobile,Beverage,200,406,81200
20191185,12/25/2019,Thailand,Desktop,Dried Food,450,714,321300
20191186,12/25/2019,USA,Tablet,Beverage,200,729,145800
20191187,12/25/2019,Australia,Mobile,Canned Food,500,653,326500
20191188,12/25/2019,USA,Mobile,Dried Food,450,715,321750
20191189,12/25/2019,USA,Mobile,Canned Food,500,762,381000
20191190,12/25/2019,USA,Desktop,Canned Food,500,401,200500
